date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:24:41	2465/2465	---M--	200	added ('OK')	image/png	etag:%225ae89580-9a1%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/rw_logo.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/rw_logo.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:41	1133/1133	---M--	200	added ('OK')	image/png	etag:%225ae89580-46d%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/cat_ios.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/cat_ios.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:41	1465/1465	---M--	200	added ('OK')	image/png	etag:%225ae89580-5b9%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/cat_all-tuts.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/cat_all-tuts.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:42	2612/2612	---M--	200	added ('OK')	image/png	etag:%225af04154-a34%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_book.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_book.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:42	2582/2582	---M--	200	added ('OK')	image/png	etag:%225ae89580-a16%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_checkmark.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_checkmark.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:42	1988/1988	---M--	200	added ('OK')	image/png	etag:%225af04154-7c4%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_xcode_green.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_xcode_green.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:42	1554/1554	---M--	200	added ('OK')	image/png	etag:%225ae89580-612%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_challenge_green.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_challenge_green.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:42	1363/1363	---M--	200	added ('OK')	image/png	etag:%225ae89580-553%22	https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_forums_green.png	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/images/global/icon_forums_green.png	(from https://koenig-assets.raywenderlich.com/wp-content/themes/raywenderlich/style.min.css?ver=1526649281)
09:24:43	99/99	---M--	200	added ('OK')	image/gif	etag:%225a82bb67-63%22	https://koenig-assets.raywenderlich.com/wp-content/plugins/easy-spoiler/images/shadetop.gif	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/plugins/easy-spoiler/images/shadetop.gif	(from https://koenig-assets.raywenderlich.com/wp-content/plugins/easy-spoiler/easy-spoiler.css)
09:24:43	194/194	---M--	200	added ('OK')	image/gif	etag:%225ae8957f-c2%22	https://koenig-assets.raywenderlich.com/wp-content/plugins/easy-spoiler/images/shadebottom.gif	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/koenig-assets.raywenderlich.com/wp-content/plugins/easy-spoiler/images/shadebottom.gif	(from https://koenig-assets.raywenderlich.com/wp-content/plugins/easy-spoiler/easy-spoiler.css)
09:24:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20May%202018%2007:24:42%20GMT	https://www.raywenderlich.com/149239/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/www.raywenderlich.com/149239/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/en_US/sdk.js)
09:24:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20May%202018%2007:24:42%20GMT	https://www.raywenderlich.com/149239/^([^:/?	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/www.raywenderlich.com/149239/^([^_/indexd41d.html	(from http://connect.facebook.net/en_US/sdk.js)
09:24:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20May%202018%2007:24:43%20GMT	https://www.raywenderlich.com/149239/POST	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/www.raywenderlich.com/149239/POST.b5.delayed	(from https://autolinkmaker.itunes.apple.com/js/itunes_autolinkmaker.js)
09:24:44	0/-1	---M--	301	error ('')			https://www.raywenderlich.com/149239/POST	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/www.raywenderlich.com/149239/POST.b6.delayed	(from https://autolinkmaker.itunes.apple.com/js/itunes_autolinkmaker.js)
09:24:44	43/43	---M--	200	added ('OK')	image/gif	date:Mon,%2021%20May%202018%2007:24:43%20GMT	http://p.skimresources.com/px.gif?ch=*&rn=*	C:/Users/mickz/Desktop/Stack/Coderdojo/2018-05%20Coderdojo%20HTC%20Vive/HTCViveRayWenderlich/p.skimresources.com/px3425.gif	(from https://autolinkmaker.itunes.apple.com/js/itunes_autolinkmaker.js)
